warehouse_id,sku_id,order_week,weekly_demand,ending_stock,reorder_qty
north,SKU0040,2024-35,18,159,0
north,SKU0040,2024-36,32,127,0
north,SKU0040,2024-37,25,102,0
north,SKU0040,2024-38,24,278,200
north,SKU0040,2024-39,40,238,0
north,SKU0040,2024-40,29,209,0
north,SKU0040,2024-41,28,181,0
north,SKU0040,2024-42,29,152,0
north,SKU0040,2024-43,40,112,0
north,SKU0040,2024-44,38,574,500
north,SKU0040,2024-45,34,540,0
north,SKU0040,2024-46,37,503,0
north,SKU0040,2024-47,43,460,0
north,SKU0040,2024-48,27,433,0
north,SKU0040,2024-49,11,422,0
north,SKU0040,2024-50,21,401,0
north,SKU0040,2024-51,35,366,0
north,SKU0041,2023-18,2,330,0
north,SKU0041,2023-19,4,326,0
north,SKU0041,2023-20,7,319,0
north,SKU0041,2023-21,8,311,0
north,SKU0041,2023-22,11,300,0
north,SKU0041,2023-23,11,289,0
north,SKU0041,2023-24,9,280,0
north,SKU0041,2023-25,22,258,0
north,SKU0041,2023-26,16,242,0
north,SKU0041,2023-27,15,227,0
north,SKU0041,2023-28,17,210,0
north,SKU0041,2023-29,18,192,0
north,SKU0041,2023-30,18,174,0
north,SKU0041,2023-31,23,151,0
north,SKU0041,2023-32,27,124,0
north,SKU0041,2023-33,25,399,300
north,SKU0041,2023-34,24,375,0
north,SKU0041,2023-35,19,356,0
north,SKU0041,2023-36,33,323,0
north,SKU0041,2023-37,28,295,0
north,SKU0041,2023-38,33,262,0
north,SKU0041,2023-39,23,239,0
north,SKU0041,2023-40,42,197,0
north,SKU0041,2023-41,36,161,0
north,SKU0041,2023-42,46,115,0
north,SKU0041,2023-43,43,572,500
north,SKU0041,2023-44,40,532,0
north,SKU0041,2023-45,46,486,0
north,SKU0041,2023-46,36,450,0
north,SKU0041,2023-47,36,414,0
north,SKU0041,2023-48,50,364,0
north,SKU0041,2023-49,42,322,0
north,SKU0041,2023-50,36,286,0
north,SKU0041,2023-51,48,238,0
north,SKU0041,2023-52,43,195,0
north,SKU0041,2024-01,38,157,0
north,SKU0041,2024-02,63,294,200
north,SKU0041,2024-03,53,241,0
north,SKU0041,2024-04,48,193,0
north,SKU0041,2024-05,50,143,0
north,SKU0041,2024-06,51,592,500
north,SKU0041,2024-07,45,547,0
north,SKU0041,2024-08,35,512,0
north,SKU0041,2024-09,68,444,0
north,SKU0041,2024-10,51,393,0
north,SKU0041,2024-11,36,357,0
north,SKU0041,2024-12,44,313,0
north,SKU0041,2024-13,56,257,0
north,SKU0041,2024-14,33,224,0
north,SKU0041,2024-15,39,185,0
north,SKU0041,2024-16,57,128,0
north,SKU0041,2024-17,37,291,200
north,SKU0041,2024-18,52,239,0
north,SKU0041,2024-19,42,197,0
north,SKU0041,2024-20,32,165,0
north,SKU0041,2024-21,25,140,0
north,SKU0041,2024-22,25,115,0
north,SKU0041,2024-23,39,276,200
north,SKU0041,2024-24,35,241,0
north,SKU0041,2024-25,25,216,0
north,SKU0041,2024-26,41,175,0
north,SKU0041,2024-27,21,154,0
north,SKU0041,2024-28,31,123,0
north,SKU0041,2024-29,17,106,0
north,SKU0041,2024-30,30,276,200
north,SKU0041,2024-31,25,251,0
north,SKU0041,2024-32,32,219,0
north,SKU0041,2024-33,21,198,0
north,SKU0041,2024-34,29,169,0
north,SKU0041,2024-35,25,144,0
north,SKU0041,2024-36,31,113,0
north,SKU0041,2024-37,19,394,300
north,SKU0041,2024-38,22,372,0
north,SKU0041,2024-39,26,346,0
north,SKU0041,2024-40,18,328,0
north,SKU0041,2024-41,22,306,0
north,SKU0041,2024-42,23,283,0
north,SKU0041,2024-43,23,260,0
north,SKU0041,2024-44,17,243,0
north,SKU0041,2024-45,18,225,0
north,SKU0041,2024-46,29,196,0
north,SKU0041,2024-47,23,173,0
north,SKU0041,2024-48,26,147,0
north,SKU0041,2024-49,20,127,0
north,SKU0041,2024-50,16,111,0
north,SKU0041,2024-51,25,386,300
north,SKU0042,2023-05,2,280,0
north,SKU0042,2023-08,5,275,0
north,SKU0042,2023-09,3,272,0
north,SKU0042,2023-10,4,268,0
north,SKU0042,2023-11,3,265,0
north,SKU0042,2023-12,10,255,0
north,SKU0042,2023-13,8,247,0
north,SKU0042,2023-14,8,239,0
north,SKU0042,2023-15,9,230,0
north,SKU0042,2023-16,15,215,0
north,SKU0042,2023-17,9,206,0
north,SKU0042,2023-18,11,195,0
north,SKU0042,2023-19,16,179,0
north,SKU0042,2023-20,10,169,0
north,SKU0042,2023-21,12,157,0
north,SKU0042,2023-22,18,139,0
north,SKU0042,2023-23,19,120,0
north,SKU0042,2023-24,14,106,0
north,SKU0042,2023-25,17,289,200
north,SKU0042,2023-26,17,272,0
north,SKU0042,2023-27,17,255,0
north,SKU0042,2023-28,17,238,0
north,SKU0042,2023-29,18,220,0
north,SKU0042,2023-30,13,207,0
north,SKU0042,2023-31,16,191,0
north,SKU0042,2023-32,8,183,0
north,SKU0042,2023-33,16,167,0
north,SKU0042,2023-34,18,149,0
north,SKU0042,2023-35,21,128,0
north,SKU0042,2023-36,17,111,0
north,SKU0042,2023-37,21,290,200
north,SKU0042,2023-38,19,271,0
north,SKU0042,2023-39,18,253,0
north,SKU0042,2023-40,16,237,0
north,SKU0042,2023-41,15,222,0
north,SKU0042,2023-42,22,200,0
north,SKU0042,2023-43,24,176,0
north,SKU0042,2023-44,19,157,0
north,SKU0042,2023-45,31,126,0
north,SKU0042,2023-46,31,395,300
north,SKU0042,2023-47,41,354,0
north,SKU0042,2023-48,32,322,0
north,SKU0042,2023-49,31,291,0
north,SKU0042,2023-50,30,261,0
north,SKU0042,2023-51,43,218,0
north,SKU0042,2023-52,35,183,0
north,SKU0042,2024-01,29,154,0
north,SKU0042,2024-02,43,111,0
north,SKU0042,2024-03,40,271,200
north,SKU0042,2024-04,45,226,0
north,SKU0042,2024-05,47,179,0
north,SKU0042,2024-06,39,140,0
north,SKU0042,2024-07,61,379,300
north,SKU0042,2024-08,63,316,0
north,SKU0042,2024-09,39,277,0
north,SKU0042,2024-10,52,225,0
north,SKU0042,2024-11,44,181,0
north,SKU0042,2024-12,48,133,0
north,SKU0042,2024-13,47,286,200
north,SKU0042,2024-14,40,246,0
north,SKU0042,2024-15,49,197,0
north,SKU0042,2024-16,38,159,0
north,SKU0042,2024-17,80,579,500
north,SKU0042,2024-18,50,529,0
north,SKU0042,2024-19,67,462,0
north,SKU0042,2024-20,48,414,0
north,SKU0042,2024-21,63,351,0
north,SKU0042,2024-22,39,312,0
north,SKU0042,2024-23,46,266,0
north,SKU0042,2024-24,71,195,0
north,SKU0042,2024-25,51,144,0
north,SKU0042,2024-26,50,294,200
north,SKU0042,2024-27,41,253,0
north,SKU0042,2024-28,31,222,0
north,SKU0042,2024-29,53,169,0
north,SKU0042,2024-30,45,124,0
north,SKU0042,2024-31,31,293,200
north,SKU0042,2024-32,40,253,0
north,SKU0042,2024-33,25,228,0
north,SKU0042,2024-34,37,191,0
north,SKU0042,2024-35,45,146,0
north,SKU0042,2024-36,36,110,0
north,SKU0042,2024-37,26,384,300
north,SKU0042,2024-38,34,350,0
north,SKU0042,2024-39,22,328,0
north,SKU0042,2024-40,33,295,0
north,SKU0042,2024-41,30,265,0
north,SKU0042,2024-42,24,241,0
north,SKU0042,2024-43,22,219,0
north,SKU0042,2024-44,32,187,0
north,SKU0042,2024-45,30,157,0
north,SKU0042,2024-46,30,127,0
north,SKU0042,2024-47,25,102,0
north,SKU0042,2024-48,29,273,200
north,SKU0042,2024-49,36,237,0
north,SKU0042,2024-50,35,202,0
north,SKU0042,2024-51,44,158,0
north,SKU0043,2023-17,2,566,0
north,SKU0043,2023-18,4,562,0
north,SKU0043,2023-19,3,559,0
north,SKU0043,2023-20,2,557,0
north,SKU0043,2023-21,6,551,0
north,SKU0043,2023-22,7,544,0
north,SKU0043,2023-23,8,536,0
north,SKU0043,2023-24,11,525,0
north,SKU0043,2023-25,11,514,0
north,SKU0043,2023-26,10,504,0
north,SKU0043,2023-27,5,499,0
north,SKU0043,2023-28,14,485,0
north,SKU0043,2023-29,9,476,0
north,SKU0043,2023-30,11,465,0
north,SKU0043,2023-31,17,448,0
north,SKU0043,2023-32,8,440,0
north,SKU0043,2023-33,12,428,0
north,SKU0043,2023-34,9,419,0
north,SKU0043,2023-35,16,403,0
north,SKU0043,2023-36,16,387,0
north,SKU0043,2023-37,15,372,0
north,SKU0043,2023-38,15,357,0
north,SKU0043,2023-39,15,342,0
north,SKU0043,2023-40,17,325,0
north,SKU0043,2023-41,18,307,0
north,SKU0043,2023-42,35,272,0
north,SKU0043,2023-43,27,245,0
north,SKU0043,2023-44,18,227,0
north,SKU0043,2023-45,18,209,0
north,SKU0043,2023-46,24,185,0
north,SKU0043,2023-47,10,175,0
north,SKU0043,2023-48,36,139,0
north,SKU0043,2023-49,35,104,0
north,SKU0043,2023-50,16,388,300
north,SKU0043,2023-51,21,367,0
north,SKU0043,2023-52,44,323,0
north,SKU0043,2024-01,30,293,0
north,SKU0043,2024-02,23,270,0
north,SKU0043,2024-03,24,246,0
north,SKU0043,2024-04,36,210,0
north,SKU0043,2024-05,33,177,0
north,SKU0043,2024-06,40,137,0
north,SKU0043,2024-07,34,103,0
north,SKU0043,2024-08,46,557,500
north,SKU0043,2024-09,20,537,0
north,SKU0043,2024-10,64,473,0
north,SKU0043,2024-11,31,442,0
north,SKU0043,2024-12,42,400,0
north,SKU0043,2024-13,30,370,0
north,SKU0043,2024-14,47,323,0
north,SKU0043,2024-15,69,254,0
north,SKU0043,2024-16,28,226,0
north,SKU0043,2024-17,39,187,0
north,SKU0043,2024-18,65,122,0
north,SKU0043,2024-19,37,585,500
north,SKU0043,2024-20,33,552,0
north,SKU0043,2024-21,43,509,0
north,SKU0043,2024-22,42,467,0
north,SKU0043,2024-23,37,430,0
north,SKU0043,2024-24,32,398,0
north,SKU0043,2024-25,44,354,0
north,SKU0043,2024-26,45,309,0
north,SKU0043,2024-27,35,274,0
north,SKU0043,2024-28,43,231,0
north,SKU0043,2024-29,45,186,0
north,SKU0043,2024-30,45,141,0
north,SKU0043,2024-31,42,399,300
north,SKU0043,2024-32,16,383,0
north,SKU0043,2024-33,42,341,0
north,SKU0043,2024-34,46,295,0
north,SKU0043,2024-35,47,248,0
north,SKU0043,2024-36,23,225,0
north,SKU0043,2024-37,46,179,0
north,SKU0043,2024-38,28,151,0
north,SKU0043,2024-39,37,114,0
north,SKU0043,2024-40,44,370,300
north,SKU0043,2024-41,31,339,0
north,SKU0043,2024-42,31,308,0
north,SKU0043,2024-43,40,268,0
north,SKU0043,2024-44,42,226,0
north,SKU0043,2024-45,28,198,0
north,SKU0043,2024-46,53,145,0
north,SKU0043,2024-47,23,122,0
north,SKU0043,2024-48,35,387,300
north,SKU0043,2024-49,43,344,0
north,SKU0043,2024-50,36,308,0
north,SKU0043,2024-51,32,276,0
north,SKU0044,2023-05,1,316,0
north,SKU0044,2023-07,2,314,0
north,SKU0044,2023-08,4,310,0
north,SKU0044,2023-09,4,306,0
north,SKU0044,2023-10,11,295,0
north,SKU0044,2023-11,14,281,0
north,SKU0044,2023-12,15,266,0
north,SKU0044,2023-13,9,257,0
north,SKU0044,2023-14,11,246,0
north,SKU0044,2023-15,9,237,0
north,SKU0044,2023-16,9,228,0
north,SKU0044,2023-17,9,219,0
north,SKU0044,2023-18,23,196,0
north,SKU0044,2023-19,17,179,0
north,SKU0044,2023-20,15,164,0
north,SKU0044,2023-21,13,151,0
north,SKU0044,2023-22,20,131,0
north,SKU0044,2023-23,17,114,0
north,SKU0044,2023-24,10,104,0
north,SKU0044,2023-25,14,590,500
north,SKU0044,2023-26,27,563,0
north,SKU0044,2023-27,17,546,0
north,SKU0044,2023-28,16,530,0
north,SKU0044,2023-29,18,512,0
north,SKU0044,2023-30,19,493,0
north,SKU0044,2023-31,20,473,0
north,SKU0044,2023-32,21,452,0
north,SKU0044,2023-33,26,426,0
north,SKU0044,2023-34,16,410,0
north,SKU0044,2023-35,22,388,0
north,SKU0044,2023-36,22,366,0
north,SKU0044,2023-37,24,342,0
north,SKU0044,2023-38,27,315,0
north,SKU0044,2023-39,22,293,0
north,SKU0044,2023-40,31,262,0
north,SKU0044,2023-41,26,236,0
north,SKU0044,2023-42,26,210,0
north,SKU0044,2023-43,30,180,0
north,SKU0044,2023-44,14,166,0
north,SKU0044,2023-45,33,133,0
north,SKU0044,2023-46,32,101,0
north,SKU0044,2023-47,25,576,500
north,SKU0044,2023-48,41,535,0
north,SKU0044,2023-49,39,496,0
north,SKU0044,2023-50,49,447,0
north,SKU0044,2023-51,38,409,0
north,SKU0044,2023-52,44,365,0
north,SKU0044,2024-01,42,323,0
north,SKU0044,2024-02,50,273,0
north,SKU0044,2024-03,50,223,0
north,SKU0044,2024-04,50,173,0
north,SKU0044,2024-05,61,112,0
north,SKU0044,2024-06,55,357,300
north,SKU0044,2024-07,66,291,0
north,SKU0044,2024-08,42,249,0
north,SKU0044,2024-09,74,175,0
north,SKU0044,2024-10,60,115,0
north,SKU0044,2024-11,51,264,200
north,SKU0044,2024-12,75,189,0
north,SKU0044,2024-13,57,132,0
north,SKU0044,2024-14,56,376,300
north,SKU0044,2024-15,69,307,0
north,SKU0044,2024-16,46,261,0
north,SKU0044,2024-17,64,197,0
north,SKU0044,2024-18,43,154,0
north,SKU0044,2024-19,49,105,0
north,SKU0044,2024-20,45,260,200
north,SKU0044,2024-21,44,216,0
north,SKU0044,2024-22,56,160,0
north,SKU0044,2024-23,43,117,0
north,SKU0044,2024-24,51,366,300
north,SKU0044,2024-25,34,332,0
north,SKU0044,2024-26,41,291,0
north,SKU0044,2024-27,47,244,0
north,SKU0044,2024-28,37,207,0
north,SKU0044,2024-29,40,167,0
north,SKU0044,2024-30,31,136,0
north,SKU0044,2024-31,29,107,0
north,SKU0044,2024-32,24,383,300
north,SKU0044,2024-33,30,353,0
north,SKU0044,2024-34,43,310,0
north,SKU0044,2024-35,25,285,0
north,SKU0044,2024-36,28,257,0
north,SKU0044,2024-37,34,223,0
north,SKU0044,2024-38,38,185,0
north,SKU0044,2024-39,17,168,0
north,SKU0044,2024-40,28,140,0
north,SKU0044,2024-41,19,121,0
north,SKU0044,2024-42,35,586,500
north,SKU0044,2024-43,31,555,0
north,SKU0044,2024-44,18,537,0
north,SKU0044,2024-45,28,509,0
north,SKU0044,2024-46,26,483,0
north,SKU0044,2024-47,24,459,0
north,SKU0044,2024-48,29,430,0
north,SKU0044,2024-49,19,411,0
north,SKU0044,2024-50,37,374,0
north,SKU0044,2024-51,26,348,0
north,SKU0045,2023-32,2,510,0
north,SKU0045,2023-33,6,504,0
north,SKU0045,2023-34,5,499,0
north,SKU0045,2023-35,5,494,0
north,SKU0045,2023-36,9,485,0
north,SKU0045,2023-37,16,469,0
north,SKU0045,2023-38,12,457,0
north,SKU0045,2023-39,16,441,0
north,SKU0045,2023-40,23,418,0
north,SKU0045,2023-41,30,388,0
north,SKU0045,2023-42,33,355,0
north,SKU0045,2023-43,34,321,0
north,SKU0045,2023-44,32,289,0
north,SKU0045,2023-45,26,263,0
north,SKU0045,2023-46,40,223,0
north,SKU0045,2023-47,42,181,0
north,SKU0045,2023-48,49,132,0
north,SKU0045,2023-49,42,290,200
north,SKU0045,2023-50,49,241,0
north,SKU0045,2023-51,50,191,0
north,SKU0045,2023-52,58,133,0
north,SKU0045,2024-01,40,593,500
north,SKU0045,2024-02,48,545,0
north,SKU0045,2024-03,52,493,0
north,SKU0045,2024-04,59,434,0
north,SKU0045,2024-05,64,370,0
north,SKU0045,2024-06,51,319,0
north,SKU0045,2024-07,63,256,0
north,SKU0045,2024-08,50,206,0
north,SKU0045,2024-09,47,159,0
north,SKU0045,2024-10,54,105,0
north,SKU0045,2024-11,41,564,500
north,SKU0045,2024-12,62,502,0
north,SKU0045,2024-13,50,452,0
north,SKU0045,2024-14,62,390,0
north,SKU0045,2024-15,44,346,0
north,SKU0045,2024-16,47,299,0
north,SKU0045,2024-17,49,250,0
north,SKU0045,2024-18,40,210,0
north,SKU0045,2024-19,29,181,0
north,SKU0045,2024-20,48,133,0
north,SKU0045,2024-21,29,104,0
north,SKU0045,2024-22,34,570,500
north,SKU0045,2024-23,51,519,0
north,SKU0045,2024-24,44,475,0
north,SKU0045,2024-25,32,443,0
north,SKU0045,2024-26,38,405,0
north,SKU0045,2024-27,32,373,0
north,SKU0045,2024-28,25,348,0
north,SKU0045,2024-29,32,316,0
north,SKU0045,2024-30,19,297,0
north,SKU0045,2024-31,27,270,0
north,SKU0045,2024-32,36,234,0
north,SKU0045,2024-33,28,206,0
north,SKU0045,2024-34,18,188,0
north,SKU0045,2024-35,40,148,0
north,SKU0045,2024-36,32,116,0
north,SKU0045,2024-37,21,595,500
north,SKU0045,2024-38,14,581,0
north,SKU0045,2024-39,14,567,0
north,SKU0045,2024-40,26,541,0
north,SKU0045,2024-41,35,506,0
north,SKU0045,2024-42,29,477,0
north,SKU0045,2024-43,37,440,0
north,SKU0045,2024-44,28,412,0
north,SKU0045,2024-45,22,390,0
north,SKU0045,2024-46,16,374,0
north,SKU0045,2024-47,22,352,0
north,SKU0045,2024-48,21,331,0
north,SKU0045,2024-49,30,301,0
north,SKU0045,2024-50,22,279,0
north,SKU0045,2024-51,27,252,0
north,SKU0046,2023-28,3,425,0
north,SKU0046,2023-29,9,416,0
north,SKU0046,2023-30,9,407,0
north,SKU0046,2023-31,16,391,0
north,SKU0046,2023-32,14,377,0
north,SKU0046,2023-33,16,361,0
north,SKU0046,2023-34,29,332,0
north,SKU0046,2023-35,18,314,0
north,SKU0046,2023-36,28,286,0
north,SKU0046,2023-37,29,257,0
north,SKU0046,2023-38,29,228,0
north,SKU0046,2023-39,30,198,0
north,SKU0046,2023-40,37,161,0
north,SKU0046,2023-41,39,122,0
north,SKU0046,2023-42,43,279,200
north,SKU0046,2023-43,51,228,0
north,SKU0046,2023-44,36,192,0
north,SKU0046,2023-45,34,158,0
north,SKU0046,2023-46,53,105,0
north,SKU0046,2023-47,44,361,300
north,SKU0046,2023-48,38,323,0
north,SKU0046,2023-49,39,284,0
north,SKU0046,2023-50,29,255,0
north,SKU0046,2023-51,36,219,0
north,SKU0046,2023-52,30,189,0
north,SKU0046,2024-01,56,133,0
north,SKU0046,2024-02,50,383,300
north,SKU0046,2024-03,32,351,0
north,SKU0046,2024-04,28,323,0
north,SKU0046,2024-05,53,270,0
north,SKU0046,2024-06,35,235,0
north,SKU0046,2024-07,29,206,0
north,SKU0046,2024-08,32,174,0
north,SKU0046,2024-09,31,143,0
north,SKU0046,2024-10,47,596,500
north,SKU0046,2024-11,55,541,0
north,SKU0046,2024-12,26,515,0
north,SKU0046,2024-13,42,473,0
north,SKU0046,2024-14,32,441,0
north,SKU0046,2024-15,34,407,0
north,SKU0046,2024-16,52,355,0
north,SKU0046,2024-17,53,302,0
north,SKU0046,2024-18,27,275,0
north,SKU0046,2024-19,32,243,0
north,SKU0046,2024-20,48,195,0
north,SKU0046,2024-21,37,158,0
north,SKU0046,2024-22,32,126,0
north,SKU0046,2024-23,39,587,500
north,SKU0046,2024-24,47,540,0
north,SKU0046,2024-25,38,502,0
north,SKU0046,2024-26,27,475,0
north,SKU0046,2024-27,25,450,0
north,SKU0046,2024-28,31,419,0
north,SKU0046,2024-29,39,380,0
north,SKU0046,2024-30,33,347,0
north,SKU0046,2024-31,27,320,0
north,SKU0046,2024-32,28,292,0
north,SKU0046,2024-33,22,270,0
north,SKU0046,2024-34,26,244,0
north,SKU0046,2024-35,28,216,0
north,SKU0046,2024-36,25,191,0
north,SKU0046,2024-37,18,173,0
north,SKU0046,2024-38,23,150,0
north,SKU0046,2024-39,15,135,0
north,SKU0046,2024-40,28,107,0
north,SKU0046,2024-41,27,580,500
north,SKU0046,2024-42,37,543,0
north,SKU0046,2024-43,14,529,0
north,SKU0046,2024-44,26,503,0
north,SKU0046,2024-45,30,473,0
north,SKU0046,2024-46,11,462,0
north,SKU0046,2024-47,17,445,0
north,SKU0046,2024-48,12,433,0
north,SKU0046,2024-49,35,398,0
north,SKU0046,2024-50,28,370,0
north,SKU0046,2024-51,20,350,0
north,SKU0047,2023-18,1,390,0
north,SKU0047,2023-19,2,388,0
north,SKU0047,2023-20,5,383,0
north,SKU0047,2023-21,6,377,0
north,SKU0047,2023-22,8,369,0
north,SKU0047,2023-23,5,364,0
north,SKU0047,2023-24,7,357,0
north,SKU0047,2023-25,10,347,0
north,SKU0047,2023-26,9,338,0
north,SKU0047,2023-27,10,328,0
north,SKU0047,2023-28,11,317,0
north,SKU0047,2023-29,12,305,0
north,SKU0047,2023-30,16,289,0
north,SKU0047,2023-31,12,277,0
north,SKU0047,2023-32,12,265,0
north,SKU0047,2023-33,17,248,0
north,SKU0047,2023-34,20,228,0
north,SKU0047,2023-35,17,211,0
north,SKU0047,2023-36,14,197,0
north,SKU0047,2023-37,16,181,0
north,SKU0047,2023-38,10,171,0
north,SKU0047,2023-39,13,158,0
north,SKU0047,2023-40,14,144,0
north,SKU0047,2023-41,19,125,0
north,SKU0047,2023-42,11,114,0
north,SKU0047,2023-43,27,387,300
north,SKU0047,2023-44,26,361,0
north,SKU0047,2023-45,31,330,0
north,SKU0047,2023-46,32,298,0
north,SKU0047,2023-47,31,267,0
north,SKU0047,2023-48,33,234,0
north,SKU0047,2023-49,31,203,0
north,SKU0047,2023-50,31,172,0
north,SKU0047,2023-51,35,137,0
north,SKU0047,2023-52,23,114,0
north,SKU0047,2024-01,32,382,300
north,SKU0047,2024-02,40,342,0
north,SKU0047,2024-03,51,291,0
north,SKU0047,2024-04,54,237,0
north,SKU0047,2024-05,37,200,0
north,SKU0047,2024-06,54,146,0
north,SKU0047,2024-07,35,111,0
north,SKU0047,2024-08,61,350,300
north,SKU0047,2024-09,55,295,0
north,SKU0047,2024-10,55,240,0
north,SKU0047,2024-11,51,189,0
north,SKU0047,2024-12,64,125,0
north,SKU0047,2024-13,59,366,300
north,SKU0047,2024-14,64,302,0
north,SKU0047,2024-15,52,250,0
north,SKU0047,2024-16,66,184,0
north,SKU0047,2024-17,53,131,0
north,SKU0047,2024-18,71,360,300
north,SKU0047,2024-19,38,322,0
north,SKU0047,2024-20,54,268,0
north,SKU0047,2024-21,50,218,0
north,SKU0047,2024-22,45,173,0
north,SKU0047,2024-23,34,139,0
north,SKU0047,2024-24,46,393,300
north,SKU0047,2024-25,63,330,0
north,SKU0047,2024-26,45,285,0
north,SKU0047,2024-27,32,253,0
north,SKU0047,2024-28,48,205,0
north,SKU0047,2024-29,38,167,0
north,SKU0047,2024-30,40,127,0
north,SKU0047,2024-31,39,588,500
north,SKU0047,2024-32,39,549,0
north,SKU0047,2024-33,41,508,0
north,SKU0047,2024-34,26,482,0
north,SKU0047,2024-35,35,447,0
north,SKU0047,2024-36,23,424,0
north,SKU0047,2024-37,32,392,0
north,SKU0047,2024-38,24,368,0
north,SKU0047,2024-39,31,337,0
north,SKU0047,2024-40,30,307,0
north,SKU0047,2024-41,33,274,0
north,SKU0047,2024-42,36,238,0
north,SKU0047,2024-43,25,213,0
north,SKU0047,2024-44,32,181,0
north,SKU0047,2024-45,26,155,0
north,SKU0047,2024-46,30,125,0
north,SKU0047,2024-47,22,103,0
north,SKU0047,2024-48,32,571,500
north,SKU0047,2024-49,31,540,0
north,SKU0047,2024-50,24,516,0
north,SKU0047,2024-51,36,480,0
north,SKU0048,2023-31,1,506,0
north,SKU0048,2023-32,9,497,0
north,SKU0048,2023-33,13,484,0
north,SKU0048,2023-34,12,472,0
north,SKU0048,2023-35,10,462,0
north,SKU0048,2023-36,14,448,0
north,SKU0048,2023-37,16,432,0
north,SKU0048,2023-38,22,410,0
north,SKU0048,2023-39,31,379,0
north,SKU0048,2023-40,35,344,0
north,SKU0048,2023-41,33,311,0
north,SKU0048,2023-42,29,282,0
north,SKU0048,2023-43,16,266,0
north,SKU0048,2023-44,43,223,0
north,SKU0048,2023-45,28,195,0
north,SKU0048,2023-46,38,157,0
north,SKU0048,2023-47,42,115,0
north,SKU0048,2023-48,39,276,200
north,SKU0048,2023-49,40,236,0
north,SKU0048,2023-50,59,177,0
north,SKU0048,2023-51,41,136,0
north,SKU0048,2023-52,38,398,300
north,SKU0048,2024-01,53,345,0
north,SKU0048,2024-02,61,284,0
north,SKU0048,2024-03,61,223,0
north,SKU0048,2024-04,31,192,0
north,SKU0048,2024-05,61,131,0
north,SKU0048,2024-06,31,100,0
north,SKU0048,2024-07,58,242,200
north,SKU0048,2024-08,54,188,0
north,SKU0048,2024-09,35,153,0
north,SKU0048,2024-10,45,108,0
north,SKU0048,2024-11,36,572,500
north,SKU0048,2024-12,73,499,0
north,SKU0048,2024-13,33,466,0
north,SKU0048,2024-14,53,413,0
north,SKU0048,2024-15,61,352,0
north,SKU0048,2024-16,23,329,0
north,SKU0048,2024-17,75,254,0
north,SKU0048,2024-18,49,205,0
north,SKU0048,2024-19,55,150,0
north,SKU0048,2024-20,44,106,0
north,SKU0048,2024-21,69,337,300
north,SKU0048,2024-22,47,290,0
north,SKU0048,2024-23,19,271,0
north,SKU0048,2024-24,52,219,0
north,SKU0048,2024-25,42,177,0
north,SKU0048,2024-26,56,121,0
north,SKU0048,2024-27,25,596,500
north,SKU0048,2024-28,35,561,0
north,SKU0048,2024-29,57,504,0
north,SKU0048,2024-30,38,466,0
north,SKU0048,2024-31,40,426,0
north,SKU0048,2024-32,15,411,0
north,SKU0048,2024-33,25,386,0
north,SKU0048,2024-34,27,359,0
north,SKU0048,2024-35,22,337,0
north,SKU0048,2024-36,32,305,0
north,SKU0048,2024-37,32,273,0
north,SKU0048,2024-38,42,231,0
north,SKU0048,2024-39,28,203,0
north,SKU0048,2024-40,35,168,0
north,SKU0048,2024-41,37,131,0
north,SKU0048,2024-42,27,104,0
north,SKU0048,2024-43,16,388,300
north,SKU0048,2024-44,28,360,0
north,SKU0048,2024-45,31,329,0
north,SKU0048,2024-46,35,294,0
north,SKU0048,2024-47,20,274,0
north,SKU0048,2024-48,19,255,0
north,SKU0048,2024-49,24,231,0
north,SKU0048,2024-50,30,201,0
north,SKU0048,2024-51,34,167,0
north,SKU0049,2023-38,2,248,0
north,SKU0049,2023-39,3,245,0
north,SKU0049,2023-40,10,235,0
north,SKU0049,2023-41,7,228,0
north,SKU0049,2023-42,6,222,0
north,SKU0049,2023-43,8,214,0
north,SKU0049,2023-44,16,198,0
north,SKU0049,2023-45,13,185,0
north,SKU0049,2023-46,8,177,0
north,SKU0049,2023-47,20,157,0
north,SKU0049,2023-48,23,134,0
north,SKU0049,2023-49,19,115,0
north,SKU0049,2023-50,47,268,200
north,SKU0049,2023-51,41,227,0
north,SKU0049,2023-52,53,174,0
north,SKU0049,2024-01,68,106,0
north,SKU0049,2024-02,38,268,200
north,SKU0049,2024-03,39,229,0
north,SKU0049,2024-04,49,180,0
north,SKU0049,2024-05,42,138,0
north,SKU0049,2024-06,38,100,0
north,SKU0049,2024-07,45,255,200
north,SKU0049,2024-08,24,231,0
north,SKU0049,2024-09,53,178,0
north,SKU0049,2024-10,67,111,0
north,SKU0049,2024-11,29,382,300
north,SKU0049,2024-12,44,338,0
north,SKU0049,2024-13,53,285,0
north,SKU0049,2024-14,50,235,0
north,SKU0049,2024-15,39,196,0
north,SKU0049,2024-16,52,144,0
north,SKU0049,2024-17,55,289,200
north,SKU0049,2024-18,37,252,0
north,SKU0049,2024-19,57,195,0
north,SKU0049,2024-20,54,141,0
north,SKU0049,2024-21,52,389,300
north,SKU0049,2024-22,51,338,0
north,SKU0049,2024-23,39,299,0
north,SKU0049,2024-24,31,268,0
north,SKU0049,2024-25,28,240,0
north,SKU0049,2024-26,42,198,0
north,SKU0049,2024-27,42,156,0
